aa	aa
ab	ab
ae	ae
af	af
ak	akan
de	alman
am	amarik
an	an
en	angle
en-GB	angle (GB)
en-US	angle (US)
ar	arab
as	as
av	av
ay	ay
az	az
ba	ba
bn	bengali
bi	bi
be	bieloris
bg	bilgar
my	birman
bm	bm
bo	bo
br	br
bs	bs
ca	ca
ce	ce
ch	ch
co	co
cr	cr
cu	cu
cv	cv
cy	cy
da	da
dv	dv
dz	dz
ee	ee
eo	eo
es	espagnol
et	et
eu	eu
ff	ff
fi	fi
fj	fj
fo	fo
fr	franse
fy	fy
ga	ga
gd	gd
gl	gl
gn	gn
el	grek
gu	gu
gv	gv
ha	haoussa
he	he
hi	hindi
ho	ho
hu	hongrwa
hr	hr
ht	ht
hy	hy
hz	hz
ia	ia
ie	ie
ig	igbo
ii	ii
ik	ik
uk	ikrenien
id	indonezien
io	io
is	is
it	italien
iu	iu
ka	ka
kg	kg
km	khmer, santral
ki	ki
kj	kj
kk	kk
kl	kl
kn	kn
ko	koreen
kr	kr
ks	ks
ku	ku
kv	kv
kw	kw
ky	ky
la	la
lb	lb
lg	lg
li	li
ln	ln
lo	lo
lt	lt
lu	lu
lv	lv
ms	male
mg	mg
mh	mh
mi	mi
mk	mk
ml	ml
mn	mn
mr	mr
mt	mt
na	na
nb	nb
nd	nd
ne	nepale
ng	ng
nn	nn
no	no
nr	nr
nv	nv
ny	ny
oc	oc
oj	oj
nl	olande
om	om
or	or
os	os
ur	ourdou
pa	penjabi
fa	persan
pi	pi
pl	polone
pt	portige
ps	ps
qu	qu
ru	ris
rm	rm
rn	rn
ro	roumin
rw	rwanda
sa	sa
sc	sc
sd	sd
se	se
sg	sg
sh	sh
si	si
zh	sinwa, mandarin
sk	sk
sl	sl
sm	sm
sn	sn
so	somali
sq	sq
sr	sr
ss	ss
st	st
su	su
sw	sw
sv	swedwa
ta	tamoul
cs	tchek
te	te
tg	tg
th	thaï
ti	ti
tr	tirk
tk	tk
tl	tl
tn	tn
to	to
ts	ts
tt	tt
tw	tw
ty	ty
ug	ug
uz	uz
ve	ve
vi	vietnamien
vo	vo
wa	wa
wo	wo
xh	xh
yi	yi
yo	yoruba
za	za
ja	zapone
jv	zavane
zu	zoulou
