aa	aa
ab	ab
ae	ae
af	af
an	an
as	as
av	av
ay	ay
az	az
ba	ba
bi	bi
bm	bm
bo	bo
br	br
bs	bs
ca	ca
ce	ce
ch	ch
co	co
cr	cr
cu	cu
cv	cv
cy	cy
da	da
dv	dv
dz	dz
ee	ee
eo	eo
et	et
eu	eu
ff	ff
fi	fi
fj	fj
fo	fo
fy	fy
ga	ga
gd	gd
gl	gl
gn	gn
gu	gu
gv	gv
he	he
ho	ho
hr	hr
ht	ht
hy	hy
hz	hz
ia	ia
ie	ie
ii	ii
ik	ik
io	io
is	is
iu	iu
ka	ka
kg	kg
ki	ki
kj	kj
kk	kk
kl	kl
kn	kn
kr	kr
ks	ks
ku	ku
kv	kv
kw	kw
ky	ky
la	la
lb	lb
lg	lg
li	li
ln	ln
lo	lo
lt	lt
lu	lu
lv	lv
mg	mg
mh	mh
mi	mi
mk	mk
ml	ml
mn	mn
mr	mr
mt	mt
na	na
nb	nb
nd	nd
ng	ng
nn	nn
no	no
nr	nr
nv	nv
ny	ny
oc	oc
oj	oj
om	om
or	or
os	os
pi	pi
ps	ps
qu	qu
rm	rm
rn	rn
sa	sa
sc	sc
sd	sd
se	se
sg	sg
sh	sh
si	si
sk	sk
sl	sl
sm	sm
sn	sn
sq	sq
sr	sr
ss	ss
st	st
su	su
sw	sw
te	te
tg	tg
ak	Thok aka̱ni
be	Thok bälärutha
bg	Thok bälga̱a̱riani
bn	Thok bängali
vi	Thok betnaamni
my	Thok bormi̱thni
am	Thok bunyni
zh	Thok cayna
cs	Thok cik
nl	Thok da̱c
zu	Thok dhuluni
el	Thok girikni
hi	Thok ɣändini
hu	Thok ɣänga̱a̱riɛni
ha	Thok ɣowthani
ig	Thok i̱gboni
id	Thok indunithiani
it	Thok i̱taliani
es	Thok i̱thpaaniani
sv	Thok i̱thwidicni
jv	Thok jabanithni
ar	Thok Jalabni
ja	Thok japanni
de	Thok jarmani
ro	Thok ji̱ röm
km	Thok kameeri
ko	Thok kuriani
en	Thok liŋli̱thni
en-GB	Thok liŋli̱thni (GB)
en-US	Thok liŋli̱thni (US)
ms	Thok mayɛyni
ne	Thok napalni
fa	Thok perthiani
pl	Thok pölicni
fr	Thok pɔrɔthani
pa	Thok puɔnjabani
pt	Thok puɔtigali
ru	Thok ra̱ciaani
rw	Thok ruaandani
ta	Thok tamilni
th	Thok tayni
so	Thok thomaaliani
tr	Thok turkicni
ur	Thok udoni
uk	Thok ukeraanini
yo	Thok yurubani
ti	ti
tk	tk
tl	tl
tn	tn
to	to
ts	ts
tt	tt
tw	tw
ty	ty
ug	ug
uz	uz
ve	ve
vo	vo
wa	wa
wo	wo
xh	xh
yi	yi
za	za
